,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
454927,2024,93639,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2026,,102.794314452125
454929,2024,93640,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2026,,115.29431445212502
454930,2024,93641,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2026,,127.794314452125
454931,2024,93642,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2026,,102.794314452125
454932,2024,93643,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2026,,115.29431445212502
454933,2024,93644,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2026,,127.794314452125
454934,2024,93645,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2026,,102.794314452125
454935,2024,93646,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2026,,115.29431445212502
454936,2024,93647,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2026,,127.794314452125
454937,2024,93648,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2026,,19.80106328492619
454938,2024,93649,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2026,,20.395279725063983
454940,2024,93650,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2026,,21.145979982021444
454941,2024,93651,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2026,,19.80106328492619
454942,2024,93652,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2026,,20.395279725063983
454943,2024,93653,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2026,,21.145979982021444
454944,2024,93654,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2026,,19.80106328492619
454945,2024,93655,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2026,,20.395279725063983
454946,2024,93656,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2026,,21.145979982021444
454947,2024,93657,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2026,,19.80106328492619
454948,2024,93658,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,,20.395279725063983
454949,2024,93659,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2026,,21.145979982021444
454951,2024,93660,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2026,,19.80106328492619
454952,2024,93661,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2026,,20.395279725063983
454953,2024,93662,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2026,,21.145979982021444
454954,2024,93663,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2026,,19.80106328492619
454955,2024,93664,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2026,,20.395279725063983
454956,2024,93665,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2026,,21.145979982021444
454957,2024,93666,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2026,,19.80106328492619
454958,2024,93667,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2026,,20.395279725063983
454959,2024,93668,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2026,,21.145979982021444
454960,2024,93669,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2026,,19.80106328492619
454962,2024,93670,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2026,,20.395279725063983
454963,2024,93671,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2026,,21.145979982021444
454964,2024,93672,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2026,,19.80106328492619
454965,2024,93673,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2026,,20.395279725063983
454966,2024,93674,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2026,,21.145979982021444
454967,2024,93675,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2026,,19.80106328492619
454968,2024,93676,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2026,,20.395279725063983
454969,2024,93677,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2026,,21.145979982021444
454973,2024,93708,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2026,,47.695368229531425
454974,2024,93709,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2026,,49.53227798927876
454976,2024,93710,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2026,,52.07395613019709
454977,2024,93711,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2026,,47.695368229531425
454978,2024,93712,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2026,,49.53227798927876
454979,2024,93713,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2026,,52.07395613019709
454980,2024,93714,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2026,,47.695368229531425
454981,2024,93715,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2026,,49.53227798927876
454982,2024,93716,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2026,,52.07395613019709
454983,2024,93717,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2026,,47.695368229531425
454984,2024,93718,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,,49.53227798927876
454985,2024,93719,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2026,,52.07395613019709
454987,2024,93720,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2026,,47.695368229531425
454988,2024,93721,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2026,,49.53227798927876
454989,2024,93722,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2026,,52.07395613019709
454990,2024,93723,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2026,,47.695368229531425
454991,2024,93724,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2026,,49.53227798927876
454992,2024,93725,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2026,,52.07395613019709
454993,2024,93726,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2026,,47.695368229531425
454994,2024,93727,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2026,,49.53227798927876
454995,2024,93728,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2026,,52.07395613019709
454996,2024,93729,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2026,,47.695368229531425
454998,2024,93730,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2026,,49.53227798927876
454999,2024,93731,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2026,,52.07395613019709
455000,2024,93732,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2026,,47.695368229531425
455001,2024,93733,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2026,,49.53227798927876
455002,2024,93734,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2026,,52.07395613019709
455003,2024,93735,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2026,,47.695368229531425
455004,2024,93736,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2026,,49.53227798927876
455005,2024,93737,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2026,,52.07395613019709
455006,2024,93738,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2026,,22.57501009920471
455007,2024,93739,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2026,,25.219348426668244
455009,2024,93740,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2026,,28.96299823355537
455010,2024,93741,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2026,,24.10716749126436
455011,2024,93742,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2026,,26.83628449899452
455012,2024,93743,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2026,,30.688710625998297
455013,2024,93744,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2026,,26.31867910280302
455014,2024,93745,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2026,,29.21354265710892
455015,2024,93746,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2026,,33.3404029892439
455016,2024,93747,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2026,,28.672524189867968
455017,2024,93748,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,,31.73888968332354
455018,2024,93749,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2026,,36.14165254555401
455020,2024,93750,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2026,,31.296953818346942
455021,2024,93751,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2026,,34.54837382844936
455022,2024,93752,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2026,,39.22484642214907
455023,2024,93753,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2026,,34.160099462261186
455024,2024,93754,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2026,,37.61680535391475
455025,2024,93755,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2026,,42.5967743133192
455026,2024,93756,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2026,,37.15625645719776
455027,2024,93757,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2026,,40.81894557476659
455028,2024,93758,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2026,,46.12553910863538
455029,2024,93759,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2026,,39.537772882039846
455031,2024,93760,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2026,,43.335949148341825
455032,2024,93761,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2026,,48.868061094986416
455033,2024,93762,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2026,,42.64855708450375
455034,2024,93763,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2026,,46.649734724460245
455035,2024,93764,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2026,,52.500872516571405
455036,2024,93765,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2026,,48.3983205286508
455037,2024,93766,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2026,,52.80271531323589
455038,2024,93767,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2026,,59.244519443760154
455039,2024,93768,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2026,,1378.902587281632
455040,2024,93769,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2026,,1432.0087842634634
455042,2024,93770,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2026,,1505.4902709286494
455043,2024,93771,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2026,,1378.902587281632
455044,2024,93772,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2026,,1432.0087842634634
455045,2024,93773,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2026,,1505.4902709286494
455046,2024,93774,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2026,,1378.902587281632
455047,2024,93775,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2026,,1432.0087842634634
455048,2024,93776,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2026,,1505.4902709286494
455049,2024,93777,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2026,,1378.902587281632
455050,2024,93778,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2026,,1432.0087842634634
455051,2024,93779,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2026,,1505.4902709286494
455053,2024,93780,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2026,,1378.902587281632
455054,2024,93781,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2026,,1432.0087842634634
455055,2024,93782,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2026,,1505.4902709286494
455056,2024,93783,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2026,,1378.902587281632
455057,2024,93784,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2026,,1432.0087842634634
455058,2024,93785,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2026,,1505.4902709286494
455059,2024,93786,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2026,,1378.902587281632
455060,2024,93787,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2026,,1432.0087842634634
455061,2024,93788,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2026,,1505.4902709286494
455062,2024,93789,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2026,,1378.902587281632
455064,2024,93790,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2026,,1432.0087842634634
455065,2024,93791,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2026,,1505.4902709286494
455066,2024,93792,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2026,,1378.902587281632
455067,2024,93793,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2026,,1432.0087842634634
455068,2024,93794,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2026,,1505.4902709286494
455069,2024,93795,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2026,,1378.902587281632
455070,2024,93796,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2026,,1432.0087842634634
455071,2024,93797,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2026,,1505.4902709286494
458849,2024,98802,CF,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Advanced,2026,,0.9
458850,2024,98803,CF,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Moderate,2026,,0.9
458851,2024,98804,CF,Market,ITC,20,Geothermal,Geothermal,HydroFlash,Hydro / Flash,Geothermal,Geothermal - Hydro / Flash,1,Utility,Y,Conservative,2026,,0.9
458852,2024,98805,CF,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Advanced,2026,,0.8
458853,2024,98806,CF,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Moderate,2026,,0.8
458854,2024,98807,CF,Market,ITC,20,Geothermal,Geothermal,HydroBinary,Hydro / Binary,Geothermal,Geothermal - Hydro / Binary,0,Utility,Y,Conservative,2026,,0.8
