scenario,period,tech,energy_gwh,capacity_mw,emissions_tco2
nlv2b_C1_LSFO250_futbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent,2050,Battery storage,-419.39,1475.7,0.0
nlv2b_C1_LSFO250_futbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_futbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent,2050,Onshore wind,454.88,150.0,0.0
nlv2b_C1_LSFO250_futbrent,2050,Oil,348.48,792.4,0.0
nlv2b_C1_LSFO250_futbrent,2050,Utility solar,7953.77,3952.9,0.0
nlv2b_C1_LSFO250_futbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_futbrent,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_futbrent,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_futbrent,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_futbrent,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_futbrent,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_futbrent_adv,2027,Battery storage,-59.54,371.3,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Onshore wind,289.66,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Oil,4350.67,1361.7,3190247.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Utility solar,1920.63,750.9,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Battery storage,-72.36,380.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Onshore wind,286.27,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Oil,4263.74,1456.1,2611708.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Utility solar,2173.93,860.6,0.0
nlv2b_C1_LSFO250_futbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Battery storage,-131.75,530.2,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Onshore wind,271.18,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Oil,3402.38,1300.1,2026890.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Utility solar,3389.67,1482.7,0.0
nlv2b_C1_LSFO250_futbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Battery storage,-298.39,977.5,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Onshore wind,267.61,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Oil,2362.45,1130.8,1313268.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Utility solar,5058.62,2335.3,0.0
nlv2b_C1_LSFO250_futbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Battery storage,-459.24,1639.3,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Onshore wind,423.47,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Oil,420.72,1098.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Utility solar,7754.59,3988.8,0.0
nlv2b_C1_LSFO250_futbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Battery storage,-492.48,1766.8,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Onshore wind,476.31,150.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Oil,355.32,792.4,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Utility solar,8627.71,4518.8,0.0
nlv2b_C1_LSFO250_futbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_futbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_futbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_futbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_futbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_futbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_futbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_highbrent,2027,Battery storage,-61.74,401.4,0.0
nlv2b_C1_LSFO250_highbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2027,Onshore wind,275.79,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2027,Oil,3493.37,1361.7,2541768.0
nlv2b_C1_LSFO250_highbrent,2027,Utility solar,1978.45,798.7,0.0
nlv2b_C1_LSFO250_highbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Battery storage,-132.59,629.9,0.0
nlv2b_C1_LSFO250_highbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Onshore wind,278.88,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Oil,2847.68,1456.1,1716530.0
nlv2b_C1_LSFO250_highbrent,2030,Utility solar,2842.04,1172.0,0.0
nlv2b_C1_LSFO250_highbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2035,Battery storage,-290.59,1149.1,0.0
nlv2b_C1_LSFO250_highbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2035,Onshore wind,265.9,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2035,Oil,1254.51,1300.1,754418.0
nlv2b_C1_LSFO250_highbrent,2035,Utility solar,4886.11,2231.5,0.0
nlv2b_C1_LSFO250_highbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2040,Battery storage,-319.34,1126.6,0.0
nlv2b_C1_LSFO250_highbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2040,Onshore wind,257.35,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2040,Oil,1467.98,1130.8,881787.0
nlv2b_C1_LSFO250_highbrent,2040,Utility solar,5168.76,2457.9,0.0
nlv2b_C1_LSFO250_highbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Battery storage,-392.29,1366.1,0.0
nlv2b_C1_LSFO250_highbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Onshore wind,437.52,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Oil,193.97,1098.0,0.0
nlv2b_C1_LSFO250_highbrent,2045,Utility solar,7576.54,3668.8,0.0
nlv2b_C1_LSFO250_highbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Battery storage,-422.31,1476.1,0.0
nlv2b_C1_LSFO250_highbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Onshore wind,463.86,150.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Oil,188.17,792.4,0.0
nlv2b_C1_LSFO250_highbrent,2050,Utility solar,8347.62,4106.0,0.0
nlv2b_C1_LSFO250_highbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_highbrent,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_highbrent,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_highbrent,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_highbrent,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_highbrent,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_highbrent_adv,2027,Battery storage,-58.56,405.1,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Onshore wind,287.55,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Oil,3530.14,1361.7,2590809.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Utility solar,1926.75,779.4,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Battery storage,-159.11,751.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Onshore wind,280.63,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Oil,2554.43,1456.1,1518603.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Utility solar,3160.07,1303.2,0.0
nlv2b_C1_LSFO250_highbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Battery storage,-285.3,1144.1,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Onshore wind,261.14,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Oil,1262.84,1300.1,760198.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Utility solar,4877.24,2293.7,0.0
nlv2b_C1_LSFO250_highbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Battery storage,-326.81,1162.2,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Onshore wind,260.13,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Oil,1276.89,1130.8,769831.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Utility solar,5364.52,2635.7,0.0
nlv2b_C1_LSFO250_highbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Battery storage,-408.78,1448.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Onshore wind,427.28,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Oil,187.38,1098.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Utility solar,7396.29,3691.4,0.0
nlv2b_C1_LSFO250_highbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Battery storage,-439.1,1553.2,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Onshore wind,466.92,150.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Oil,183.56,792.4,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Utility solar,8161.08,4160.8,0.0
nlv2b_C1_LSFO250_highbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_highbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_highbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_highbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_highbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_highbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_highbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_lowbrent,2027,Battery storage,-48.46,364.5,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Geothermal (EGS),18.99,2.3,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Oil,4850.69,1361.7,3303330.0
nlv2b_C1_LSFO250_lowbrent,2027,Utility solar,1389.8,538.3,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Battery storage,-59.37,364.5,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Geothermal (EGS),426.64,52.3,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Oil,4251.65,1456.1,2575177.0
nlv2b_C1_LSFO250_lowbrent,2030,Utility solar,1742.25,677.6,0.0
nlv2b_C1_LSFO250_lowbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Battery storage,-58.21,326.4,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Onshore wind,290.41,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Oil,4142.96,1300.1,2516834.0
nlv2b_C1_LSFO250_lowbrent,2035,Utility solar,1740.76,677.6,0.0
nlv2b_C1_LSFO250_lowbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Battery storage,-163.32,531.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Onshore wind,274.58,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Oil,2547.05,1130.8,1490530.0
nlv2b_C1_LSFO250_lowbrent,2040,Utility solar,4463.7,1953.5,0.0
nlv2b_C1_LSFO250_lowbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Battery storage,-354.61,1192.9,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Onshore wind,427.99,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Oil,525.17,1098.0,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Utility solar,7181.5,3394.9,0.0
nlv2b_C1_LSFO250_lowbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Battery storage,-402.76,1377.1,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Onshore wind,452.17,150.0,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Oil,399.97,792.4,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Utility solar,8130.02,3904.9,0.0
nlv2b_C1_LSFO250_lowbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_lowbrent,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_lowbrent,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_lowbrent,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_lowbrent,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_lowbrent,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Battery storage,-51.01,367.1,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Onshore wind,290.41,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Oil,4851.38,1361.7,3302068.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Utility solar,1410.65,546.6,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Battery storage,-70.15,371.3,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Onshore wind,286.03,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Oil,4265.09,1456.1,2625227.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Utility solar,2170.61,860.4,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Battery storage,-63.34,337.6,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Onshore wind,287.52,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Oil,4429.58,1300.1,2804001.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Utility solar,2277.73,905.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Battery storage,-289.85,965.8,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Onshore wind,274.47,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Oil,2419.87,1130.8,1349720.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Utility solar,4995.37,2318.2,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Battery storage,-445.23,1583.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Onshore wind,437.53,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Oil,540.24,1098.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Utility solar,7558.17,3788.4,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Battery storage,-485.45,1742.9,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Onshore wind,476.2,150.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Oil,431.05,792.4,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Utility solar,8448.71,4465.8,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_lowbrent_adv,2027,Distributed solar (netted),1228.59,769.8,0
nlv2b_C1_LSFO250_lowbrent_adv,2030,Distributed solar (netted),1289.24,807.8,0
nlv2b_C1_LSFO250_lowbrent_adv,2035,Distributed solar (netted),1337.76,838.2,0
nlv2b_C1_LSFO250_lowbrent_adv,2040,Distributed solar (netted),1386.28,868.6,0
nlv2b_C1_LSFO250_lowbrent_adv,2045,Distributed solar (netted),1428.74,895.2,0
nlv2b_C1_LSFO250_lowbrent_adv,2050,Distributed solar (netted),1471.2,921.8,0
nlv2b_C1_LSFO250_refbrent,2027,Battery storage,-59.94,394.7,0.0
nlv2b_C1_LSFO250_refbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_refbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_refbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_refbrent,2027,Onshore wind,278.0,150.0,0.0
nlv2b_C1_LSFO250_refbrent,2027,Oil,3520.17,1361.7,2564693.0
nlv2b_C1_LSFO250_refbrent,2027,Utility solar,1947.65,784.5,0.0
nlv2b_C1_LSFO250_refbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_refbrent,2030,Battery storage,-67.95,399.8,0.0
nlv2b_C1_LSFO250_refbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_refbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_refbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_refbrent,2030,Onshore wind,284.32,150.0,0.0
nlv2b_C1_LSFO250_refbrent,2030,Oil,3557.56,1456.1,2256847.0
nlv2b_C1_LSFO250_refbrent,2030,Utility solar,2062.09,837.9,0.0
nlv2b_C1_LSFO250_refbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2b_C1_LSFO250_refbrent,2035,Battery storage,-251.88,930.2,0.0
nlv2b_C1_LSFO250_refbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2b_C1_LSFO250_refbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2b_C1_LSFO250_refbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2b_C1_LSFO250_refbrent,2035,Onshore wind,270.95,150.0,0.0
nlv2b_C1_LSFO250_refbrent,2035,Oil,1674.54,1300.1,997387.0
nlv2b_C1_LSFO250_refbrent,2035,Utility solar,4422.32,1901.6,0.0
