LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2708081802,628.942376
Oahu,2708081804,693.728446
Oahu,2708081806,948.054801
Oahu,2708081808,905.899868
Oahu,2708081810,803.693277
Oahu,2708081812,767.654007
Oahu,2708081814,820.527021
Oahu,2708081816,974.773878
Oahu,2708081818,1111.877638
Oahu,2708081820,1079.708440
Oahu,2708081822,834.158840
Oahu,2708091000,677.334863
Oahu,2708091002,625.857869
Oahu,2708091004,694.368195
Oahu,2708091006,941.977180
Oahu,2708091008,878.779056
Oahu,2708091010,783.449773
Oahu,2708091012,733.438829
Oahu,2708091014,782.164894
Oahu,2708091016,948.452752
Oahu,2708091018,1134.565900
Oahu,2708091020,1045.024873
Oahu,2708091022,802.902504
Oahu,2708112200,631.318589
Oahu,2708112202,562.648326
Oahu,2708112204,586.490422
Oahu,2708112206,714.500507
Oahu,2708112208,703.042130
Oahu,2708112210,607.118793
Oahu,2708112212,528.102060
Oahu,2708112214,532.971007
Oahu,2708112216,742.042119
Oahu,2708112218,959.982809
Oahu,2708112220,866.237712
Oahu,2708112222,730.393743
Oahu,3007011200,659.805737
Oahu,3007011202,599.705359
Oahu,3007011204,667.435712
Oahu,3007011206,945.178389
Oahu,3007011208,817.293339
Oahu,3007011210,697.156637
Oahu,3007011212,630.169185
Oahu,3007011214,669.164418
Oahu,3007011216,826.144091
Oahu,3007011218,1069.637461
Oahu,3007011220,961.669969
Oahu,3007011222,784.198570
Oahu,3007011900,618.012717
Oahu,3007011902,559.264197
Oahu,3007011904,636.617943
Oahu,3007011906,914.074209
Oahu,3007011908,772.086306
Oahu,3007011910,641.226395
Oahu,3007011912,589.487438
Oahu,3007011914,639.503748
Oahu,3007011916,801.489876
Oahu,3007011918,1048.557649
Oahu,3007011920,946.581864
Oahu,3007011922,768.801141
Oahu,3007021200,547.521366
Oahu,3007021202,502.726765
Oahu,3007021204,590.838090
Oahu,3007021206,867.183083
Oahu,3007021208,721.746797
Oahu,3007021210,592.605350
Oahu,3007021212,544.188754
Oahu,3007021214,602.465142
Oahu,3007021216,786.367402
Oahu,3007021218,1068.606383
Oahu,3007021220,954.945050
Oahu,3007021222,720.248834
Oahu,3007050200,633.284125
Oahu,3007050202,582.360339
